N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3_reduce,46315,12544,12544,33771,247273.324556288,0,0.0,3670016,524288,32112640,32112640,12845056,3211264,12845056,3211264,32112640,32112640,10158080,6422528,"{'B/b': (1, 1), 'OW/ow': (7, 4), 'OH/oh': (1, 28), 'IC/ic': (4, 64), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3,91561,84672,84672,6889,638257.756406784,0,0.0,24772608,3538944,183042048,183042048,86704128,7741440,86704128,7741440,183042048,183042048,20914176,9633792,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (7, 4), 'IC/ic': (1, 128), 'OC/oc': (3, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5_reduce,18308,3136,3136,15172,92459.19832985601,0,0.0,131072,131072,8028160,8028160,3211264,3211264,3211264,3211264,8028160,8028160,4947968,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (4, 64), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5,36751,30576,30576,6175,257750.65395200002,0,0.0,34406400,1228800,67436544,67436544,30105600,2293760,30105600,2293760,67436544,67436544,8339456,4816896,"{'B/b': (1, 1), 'OW/ow': (28, 1), 'OH/oh': (1, 28), 'IC/ic': (1, 32), 'OC/oc': (3, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_pool_proj,27643,6272,6272,21371,144142.70800076803,0,0.0,3670016,262144,16056320,16056320,6422528,3211264,6422528,3211264,16056320,16056320,6684672,3211264,"{'B/b': (1, 1), 'OW/ow': (14, 2), 'OH/oh': (1, 28), 'IC/ic': (4, 64), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_1x1,21780,9408,9408,12372,126323.55339648001,0,0.0,1474560,1474560,21676032,21676032,9031680,1505280,9031680,1505280,21676032,21676032,5388288,2408448,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (6, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3_reduce,14948,5880,5880,9068,78776.99437824001,0,368640.0,737280,737280,19267584,19267584,6021120,3010560,6021120,3010560,19267584,19267584,3446784,1204224,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (15, 32), 'OC/oc': (1, 48)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3,25448,19208,19208,6240,171723.53677644802,0,0.0,3096576,3096576,42147840,42147840,18966528,393216,18966528,393216,42147840,42147840,6299648,2809856,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 96), 'OC/oc': (7, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5_reduce,5671,2940,2940,2731,33950.33978624,0,61440.0,122880,122880,3211264,3211264,3010560,3010560,3010560,3010560,3211264,3211264,1828864,200704,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (15, 32), 'OC/oc': (1, 8)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,64,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5,7002,2548,2548,4454,28113.02132672,0,153600.0,307200,307200,8429568,8429568,1254400,82944,1254400,82944,8429568,8429568,992256,602112,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 16), 'OC/oc': (1, 48)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_pool_proj,10064,2940,2940,7124,56746.01417216001,0,245760.0,491520,491520,12845056,12845056,3010560,3010560,3010560,3010560,12845056,12845056,2799616,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (15, 32), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_1x1,21602,8960,8960,12642,124580.68098048001,0,0.0,5242880,1310720,20643840,20643840,9175040,1835008,9175040,1835008,20643840,20643840,5439488,2293760,"{'B/b': (1, 1), 'OW/ow': (4, 4), 'OH/oh': (1, 14), 'IC/ic': (8, 64), 'OC/oc': (5, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3_reduce,16965,6272,6272,10693,89763.35070707201,0,458752.0,917504,917504,23883776,23883776,6422528,3211264,6422528,3211264,23883776,23883776,3928064,1404928,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 56)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3,27072,21952,21952,5120,187309.21340185602,0,0.0,3612672,3612672,47767552,47767552,22127616,458752,22127616,458752,47767552,47767552,6881280,2809856,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 112), 'OC/oc': (7, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5_reduce,6717,3136,3136,3581,39758.280400063995,0,98304.0,196608,196608,5117952,5117952,3211264,3211264,3211264,3211264,5117952,5117952,2103296,301056,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 12)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5,10470,3920,3920,6550,41152.991810880005,0,0.0,614400,614400,8830976,8830976,3763200,124416,3763200,124416,8830976,8830976,1541632,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 24), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_pool_proj,10436,3136,3136,7300,59174.469231104,0,262144.0,524288,524288,13647872,13647872,3211264,3211264,3211264,3211264,13647872,13647872,2932736,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_1x1,18453,6272,6272,12181,97529.826239488,0,524288.0,1048576,1048576,27295744,27295744,6422528,3211264,6422528,3211264,27295744,27295744,4259840,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3_reduce,18453,6272,6272,12181,97529.826239488,0,524288.0,1048576,1048576,27295744,27295744,6422528,3211264,6422528,3211264,27295744,27295744,4259840,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3,33580,28224,28224,5356,230926.183069696,0,0.0,4718592,4718592,61014016,61014016,28901376,524288,28901376,524288,61014016,61014016,8454144,3211264,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 128), 'OC/oc': (8, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5_reduce,6717,3136,3136,3581,39758.280400063995,0,98304.0,196608,196608,5117952,5117952,3211264,3211264,3211264,3211264,5117952,5117952,2103296,301056,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 12)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5,10470,3920,3920,6550,41152.991810880005,0,0.0,614400,614400,8830976,8830976,3763200,124416,3763200,124416,8830976,8830976,1541632,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 24), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_pool_proj,10436,3136,3136,7300,59174.469231104,0,262144.0,524288,524288,13647872,13647872,3211264,3211264,3211264,3211264,13647872,13647872,2932736,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_1x1,16965,6272,6272,10693,89763.35070707201,0,458752.0,917504,917504,23883776,23883776,6422528,3211264,6422528,3211264,23883776,23883776,3928064,1404928,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 56)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3_reduce,21602,8960,8960,12642,124580.68098048001,0,0.0,5242880,1310720,20643840,20643840,9175040,1835008,9175040,1835008,20643840,20643840,5439488,2293760,"{'B/b': (1, 1), 'OW/ow': (4, 4), 'OH/oh': (1, 14), 'IC/ic': (8, 64), 'OC/oc': (5, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3,42789,37044,37044,5745,283317.127686144,0,0.0,5971968,5971968,79478784,79478784,36578304,589824,36578304,589824,79478784,79478784,10174464,3612672,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 144), 'OC/oc': (9, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5_reduce,7461,3136,3136,4325,43641.518166272,0,131072.0,262144,262144,6823936,6823936,3211264,3211264,3211264,3211264,6823936,6823936,2269184,401408,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 16)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5,12334,5096,5096,7238,47759.86355584,0,0.0,819200,819200,11239424,11239424,5017600,165888,5017600,165888,11239424,11239424,1787904,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 32), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_pool_proj,10436,3136,3136,7300,59174.469231104,0,262144.0,524288,524288,13647872,13647872,3211264,3211264,3211264,3211264,13647872,13647872,2932736,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 32), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_1x1,28607,14112,14112,14495,170929.535383424,0,0.0,2162688,2162688,32112640,32112640,13246464,1655808,13246464,1655808,32112640,32112640,7029760,3211264,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 528), 'OC/oc': (4, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3_reduce,21877,10080,10080,11797,128740.43905024,0,0.0,2703360,1351680,22937600,22937600,9461760,1892352,9461760,1892352,22937600,22937600,5537792,2293760,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (2, 8), 'IC/ic': (1, 528), 'OC/oc': (5, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3,51214,45080,45080,6134,335869.9468032,0,0.0,7372800,7372800,96337920,96337920,45158400,655360,45158400,655360,96337920,96337920,12042240,4014080,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 160), 'OC/oc': (10, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5_reduce,7624,3332,3332,4292,45058.505914112,0,135168.0,3784704,270336,7225344,7225344,3311616,3311616,3311616,3311616,7225344,7225344,2327552,401408,"{'B/b': (1, 1), 'OW/ow': (14, 1), 'OH/oh': (1, 14), 'IC/ic': (1, 528), 'OC/oc': (1, 16)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5,20482,9800,9800,10682,100247.14219136,0,1638400.0,3276800,3276800,41746432,41746432,10035200,202752,10035200,202752,41746432,41746432,3446784,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 7), 'IC/ic': (1, 32), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_pool_proj,18986,6664,6664,12322,100408.194530048,0,540672.0,15138816,1081344,28901376,28901376,6623232,3311616,6623232,3311616,28901376,28901376,4342784,1605632,"{'B/b': (1, 1), 'OW/ow': (14, 1), 'OH/oh': (1, 14), 'IC/ic': (1, 528), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_1x1,15827,5096,5096,10731,86644.739438976,0,0.0,3407872,3407872,11239424,11239424,5218304,652288,5218304,652288,11239424,11239424,4862976,802816,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (13, 64), 'OC/oc': (8, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3_reduce,10576,3185,3185,7391,57267.592963200004,0,0.0,2129920,2129920,7024640,7024640,3261440,652288,3261440,652288,7024640,7024640,3283968,501760,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (13, 64), 'OC/oc': (5, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3,26781,11270,11270,15511,154196.3294192,0,0.0,7372800,7372800,24084480,24084480,11289600,207360,11289600,207360,24084480,24084480,8583680,1003520,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 160), 'OC/oc': (10, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,1,2,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_5x5_reduce,4211,637,637,3574,18098.064328832003,0,0.0,425984,425984,1404928,1404928,652288,652288,652288,652288,1404928,1404928,1178624,100352,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (13, 64), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
32,32,2,2,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_5x5,7393,2800,2800,4593,44629.067484160005,0,1638400.0,3276800,3276800,11927552,11927552,2867200,90112,2867200,90112,11927552,11927552,2187264,458752,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 4), 'IC/ic': (1, 32), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
