N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,conv1,120380,62720,62720,57660,1626099.4548603352,3219888,183456.0,7491120,152880,313098240,313098240,147517440,16099440,147517440,16099440,313098240,313098240,55555808,52183040,"{'B/b': (1, 1), 'OW/ow': (7, 16), 'OH/oh': (7, 16), 'IC/ic': (1, 3), 'OC/oc': (1, 13)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3_reduce,32816,6272,6272,26544,403133.63491712,3211264,79872.0,931840,66560,39137280,39137280,16056320,16056320,16056320,16056320,39137280,39137280,16323584,13045760,"{'B/b': (1, 1), 'OW/ow': (14, 4), 'OH/oh': (1, 56), 'IC/ic': (2, 32), 'OC/oc': (1, 13)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3,99848,72576,72576,27272,1577742.2397721603,1769472,5308416.0,61931520,8847360,784465920,784465920,185794560,5017600,185794560,5017600,784465920,784465920,48074752,41287680,"{'B/b': (1, 1), 'OW/ow': (7, 8), 'OH/oh': (1, 12), 'IC/ic': (1, 64), 'OC/oc': (6, 32)}","('B/b', 'IC/ic', 'OH/oh', 'OC/oc', 'OW/ow')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_1x1,12313,4704,4704,7609,139411.86573232,2408448,239616.0,5591040,199680,22830080,22830080,12042240,12042240,12042240,12042240,22830080,22830080,5869568,3261440,"{'B/b': (1, 1), 'OW/ow': (28, 1), 'OH/oh': (1, 28), 'IC/ic': (6, 32), 'OC/oc': (1, 13)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3_reduce,14990,14112,14112,878,222843.26090544,2408448,387072.0,9031680,322560,36879360,36879360,36126720,12042240,36126720,12042240,36879360,36879360,7999488,5268480,"{'B/b': (1, 1), 'OW/ow': (28, 1), 'OH/oh': (1, 28), 'IC/ic': (6, 32), 'OC/oc': (3, 7)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3,23852,21168,21168,2684,361602.37386367994,3870720,2156544.0,50319360,1797120,182640640,182640640,54190080,19353600,54190080,19353600,182640640,182640640,12190720,6522880,"{'B/b': (1, 1), 'OW/ow': (28, 1), 'OH/oh': (1, 28), 'IC/ic': (3, 32), 'OC/oc': (1, 26)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5_reduce,5870,1008,1008,4862,59895.737614080004,49152,147456.0,245760,245760,6021120,6021120,2580480,2580480,2580480,2580480,6021120,6021120,3489792,860160,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 6), 'IC/ic': (6, 32), 'OC/oc': (1, 16)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5,6716,2184,2184,4532,65074.2096,204800,614400.0,1024000,1024000,24084480,24084480,5376000,409600,5376000,409600,24084480,24084480,2334720,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 6), 'IC/ic': (1, 16), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_pool_proj,7847,1008,1008,6839,84024.63380736,98304,294912.0,491520,491520,12042240,12042240,2580480,2580480,2580480,2580480,12042240,12042240,4399104,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 6), 'IC/ic': (6, 32), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,5,5,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_1x1,18760,6272,6272,12488,252539.94474656,3211264,638976.0,7454720,532480,58705920,58705920,16056320,16056320,16056320,16056320,58705920,58705920,10266624,6522880,"{'B/b': (1, 1), 'OW/ow': (14, 2), 'OH/oh': (1, 28), 'IC/ic': (8, 32), 'OC/oc': (1, 26)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
