,N,M,Number of Threads,Number of Active Cores,Network,Layer,Total Cycles,Energy,Tiling
58,32,64,5,10,RESNET-50,conv1,60802,1496361.83585749,7
59,64,32,5,10,RESNET-50,conv2_1_a,16408,394938.55643712,14
60,64,32,5,10,RESNET-50,conv2_1_b,18512,507255.22838272,14
61,64,32,5,10,RESNET-50,conv2_1_c,60249,1412312.72011904,14
62,64,32,5,10,RESNET-50,conv2_2_a,21902,589193.79670848,56
63,64,32,5,10,RESNET-50,conv2_2_b,18512,507255.22838272,14
64,64,32,5,10,RESNET-50,conv2_2_c,60249,1412312.72011904,14
65,64,32,5,10,RESNET-50,conv2_3_a,21902,589193.79670848,56
66,64,32,5,10,RESNET-50,conv2_3_b,18512,507255.22838272,14
67,64,32,5,10,RESNET-50,conv2_3_c,60249,1412312.72011904,14
68,64,32,5,10,RESNET-50,conv3_1_a,10771,270954.23353887995,784
69,64,32,5,10,RESNET-50,conv3_1_b,21488,329385.06261504,4
70,64,32,5,10,RESNET-50,conv3_1_c,30360,732251.18259472,14
71,64,32,5,10,RESNET-50,conv3_2_a,14221,316065.52866464,56
72,64,32,5,10,RESNET-50,conv3_2_b,21488,329385.06261504,4
73,64,32,5,10,RESNET-50,conv3_2_c,30360,732251.18259472,14
74,64,32,5,10,RESNET-50,conv3_3_a,14221,316065.52866464,56
75,64,32,5,10,RESNET-50,conv3_3_b,21488,329385.06261504,4
76,64,32,5,10,RESNET-50,conv3_3_c,30360,732251.18259472,14
77,64,32,5,10,RESNET-50,conv3_4_a,14221,316065.52866464,56
78,64,32,5,10,RESNET-50,conv3_4_b,21488,329385.06261504,4
79,64,32,5,10,RESNET-50,conv3_4_c,30360,732251.18259472,14
80,64,32,5,10,RESNET-50,conv4_1_a,8068,173897.61434448,1568
81,64,32,5,10,RESNET-50,conv4_1_b,17022,349800.55323136,32
82,64,32,5,10,RESNET-50,conv4_1_c,17162,431361.2089306,28
83,64,32,5,10,RESNET-50,conv4_2_a,11290,238384.12571136,128
84,64,32,5,10,RESNET-50,conv4_2_b,17022,349800.55323136,32
85,64,32,5,10,RESNET-50,conv4_2_c,17162,431361.2089306,28
86,64,32,5,10,RESNET-50,conv4_3_a,11290,238384.12571136,128
87,64,32,5,10,RESNET-50,conv4_3_b,17022,349800.55323136,32
88,64,32,5,10,RESNET-50,conv4_3_c,17162,431361.2089306,28
89,64,32,5,10,RESNET-50,conv4_4_a,11290,238384.12571136,128
90,64,32,5,10,RESNET-50,conv4_4_b,17022,349800.55323136,32
91,64,32,5,10,RESNET-50,conv4_4_c,17162,431361.2089306,28
92,64,32,5,10,RESNET-50,conv4_5_a,11290,238384.12571136,128
93,64,32,5,10,RESNET-50,conv4_5_b,17022,349800.55323136,32
94,64,32,5,10,RESNET-50,conv4_5_c,17162,431361.2089306,28
95,64,32,5,10,RESNET-50,conv4_6_a,11290,238384.12571136,128
96,64,32,5,10,RESNET-50,conv4_6_b,17022,349800.55323136,32
97,64,32,5,10,RESNET-50,conv4_6_c,17162,431361.2089306,28
98,64,32,5,10,RESNET-50,conv5_1_a,7891,255709.37463808,1792
99,64,32,5,10,RESNET-50,conv5_1_b,23389,649271.5895715101,8
100,64,32,5,10,RESNET-50,conv5_1_c,16791,429025.49039210007,8
101,64,32,5,10,RESNET-50,conv5_2_a,12131,330785.37570631003,32
102,64,32,5,10,RESNET-50,conv5_2_b,23389,649271.5895715101,8
103,64,32,5,10,RESNET-50,conv5_2_c,16791,429025.49039210007,8
104,64,32,5,10,RESNET-50,conv5_3_a,12131,330785.37570631003,32
105,64,32,5,10,RESNET-50,conv5_3_b,23389,649271.5895715101,8
106,64,32,5,10,RESNET-50,conv5_3_c,16791,429025.49039210007,8
107,32,32,10,10,Tiny-YOLO,conv0,202605,4741039.0855544405,26
108,64,32,5,10,Tiny-YOLO,conv1,103655,2501402.67691968,13
109,64,32,5,10,Tiny-YOLO,conv2,52198,1313847.1958915202,26
110,64,32,5,10,Tiny-YOLO,conv3,26698,742751.20658336,13
111,64,32,5,10,Tiny-YOLO,conv4,25055,513480.28386304,8
112,64,32,5,10,Tiny-YOLO,conv5,30116,464860.51975296,64
113,32,64,5,10,Tiny-YOLO,conv6,91690,1794060.0935654398,256
114,32,64,5,10,Tiny-YOLO,conv7,182404,3264671.8837708803,512
115,64,32,5,10,Tiny-YOLO,conv8,5561,83049.96736865002,16
116,64,32,5,10,SSD-ResNet-34,conv1,120436,2930713.3744746502,10
117,64,32,5,10,SSD-ResNet-34,conv2_1_a,34254,940496.1387392,10
118,64,32,5,10,SSD-ResNet-34,conv2_1_b,34254,940496.1387392,10
119,64,32,5,10,SSD-ResNet-34,conv2_2_a,34254,940496.1387392,10
120,64,32,5,10,SSD-ResNet-34,conv2_2_b,34254,940496.1387392,10
121,64,32,5,10,SSD-ResNet-34,conv3_1_a,19438,526978.1902304001,20
122,32,32,10,10,SSD-ResNet-34,conv3_1_b,29549,668213.25554688,4
123,32,32,10,10,SSD-ResNet-34,conv3_2_a,29549,668213.25554688,4
124,32,32,10,10,SSD-ResNet-34,conv3_2_b,29549,668213.25554688,4
125,32,32,10,10,SSD-ResNet-34,conv3_3_a,29549,668213.25554688,4
126,32,32,10,10,SSD-ResNet-34,conv3_3_b,29549,668213.25554688,4
127,32,32,10,10,SSD-ResNet-34,conv3_4_a,29549,668213.25554688,4
128,32,32,10,10,SSD-ResNet-34,conv3_4_b,29549,668213.25554688,4
129,64,32,5,10,SSD-ResNet-34,fc6_a,52474,1119219.96082688,8
130,64,32,5,10,SSD-ResNet-34,fc6_b,50415,1501021.8486272,640
131,64,32,5,10,SSD-ResNet-34,fc7,18820,514983.83507456,16
132,64,32,5,10,SSD-ResNet-34,conv6_1,7606,168429.8846608,160
133,64,32,5,10,SSD-ResNet-34,conv6_2,5477,153924.71381888,16
134,64,32,5,10,SSD-ResNet-34,conv7_1,994,21069.44834816,8
135,64,32,5,10,SSD-ResNet-34,conv7_2,1163,28248.84386752,4
136,64,32,5,10,SSD-ResNet-34,conv8_1,238,5567.44659008,4
137,64,32,5,10,SSD-ResNet-34,conv8_2,849,18840.98565284,1
138,64,32,5,10,SSD-ResNet-34,conv9_1,145,3096.89953871,2
139,64,32,5,10,SSD-ResNet-34,conv9_2,694,16451.63190404,1
140,64,32,5,10,SSD-MobileNet-v1,conv1,61387,1519431.57779661,8
141,32,32,10,10,SSD-MobileNet-v1,conv2-dw,148512,1727942.3511190405,32
142,32,64,5,10,SSD-MobileNet-v1,conv3,124501,2868727.638528,10
143,32,32,10,10,SSD-MobileNet-v1,conv4-dw,85568,1121748.10713408,64
144,64,32,5,10,SSD-MobileNet-v1,conv5,62315,1448503.9568896,20
145,32,32,10,10,SSD-MobileNet-v1,conv6-dw,149248,1743590.63435136,128
146,64,32,5,10,SSD-MobileNet-v1,conv7,66049,1570040.5153792,40
147,32,32,10,10,SSD-MobileNet-v1,conv8-dw,43264,568633.8945497602,128
148,64,32,5,10,SSD-MobileNet-v1,conv9,31414,750110.5311744,80
149,32,32,10,10,SSD-MobileNet-v1,conv10-dw,75520,888488.48641792,256
150,64,32,5,10,SSD-MobileNet-v1,conv11,33538,836036.91044864,8
151,32,32,10,10,SSD-MobileNet-v1,conv12-dw,22272,292534.93062912003,256
152,64,32,5,10,SSD-MobileNet-v1,conv13,16733,423362.8423372801,16
153,64,32,5,10,SSD-MobileNet-v1,conv-fc6,55971,1800894.4279500805,256
154,64,32,5,10,SSD-MobileNet-v1,conv-fc7,18552,537901.97940224,128
155,64,32,5,10,SSD-MobileNet-v1,conv14_1,5454,150121.99187456,128
156,64,32,5,10,SSD-MobileNet-v1,conv14_2,11805,305457.19771803,4
157,64,32,5,10,SSD-MobileNet-v1,conv15_1,1090,26381.42401664,32
158,64,32,5,10,SSD-MobileNet-v1,conv15_2,2998,89817.19348608,16
159,64,32,5,10,SSD-MobileNet-v1,conv16_1,438,9806.04478514,4
160,32,32,10,10,SSD-MobileNet-v1,conv16_2,2915,67688.60520976,4
161,64,32,5,10,SSD-MobileNet-v1,conv17_1,194,4312.66289092,4
162,64,32,5,10,SSD-MobileNet-v1,conv17_2,694,16451.63190404,1
163,64,32,5,10,GNMT,gnmt-en-fc1,77792,1845278.92871648,8
164,64,32,5,10,GNMT,gnmt-en-fc2,154432,3667837.7128976,8
165,64,32,5,10,GNMT,gnmt-en-fc3,302880,7282544.895195201,2
166,64,32,5,10,GNMT,gnmt-en-fc4,302880,7282544.895195201,2
167,64,32,5,10,GNMT,gnmt-en-fc5,302880,7282544.895195201,2
168,64,32,5,10,GNMT,gnmt-en-fc6,302880,7282544.895195201,2
169,64,32,5,10,GNMT,gnmt-en-fc7,302880,7282544.895195201,2
170,64,32,5,10,GNMT,gnmt-en-fc8,302880,7282544.895195201,2
171,64,32,5,10,YOLOv3,conv1,154198,3827278.93073112,16
172,32,32,10,10,YOLOv3,conv2,96331,2491627.4372070404,8
173,64,32,5,10,YOLOv3,conv3_1_a,47615,1103337.1000012802,4
174,64,32,5,10,YOLOv3,conv3_1_b,81606,2198052.0051353606,8
175,32,64,5,10,YOLOv3,conv4,48777,1388829.2875942402,4
176,32,32,10,10,YOLOv3,conv5_1_a,23872,576209.54558464,32
177,64,32,5,10,YOLOv3,conv5_1_b,41655,1158408.5531878402,8
178,32,32,10,10,YOLOv3,conv5_2_a,23872,576209.54558464,32
179,64,32,5,10,YOLOv3,conv5_2_b,41655,1158408.5531878402,8
180,64,32,5,10,YOLOv3,conv6,40360,926593.81660672,128
181,64,32,5,10,YOLOv3,conv7_1_a,13987,311967.21927168,128
182,64,32,5,10,YOLOv3,conv7_1_b,36900,808604.36711168,8
183,64,32,5,10,YOLOv3,conv7_2_a,13987,311967.21927168,128
184,64,32,5,10,YOLOv3,conv7_2_b,36900,808604.36711168,8
185,64,32,5,10,YOLOv3,conv7_3_a,13987,311967.21927168,128
186,64,32,5,10,YOLOv3,conv7_3_b,36900,808604.36711168,8
187,64,32,5,10,YOLOv3,conv7_4_a,13987,311967.21927168,128
188,64,32,5,10,YOLOv3,conv7_4_b,36900,808604.36711168,8
189,64,32,5,10,YOLOv3,conv7_5_a,13987,311967.21927168,128
190,64,32,5,10,YOLOv3,conv7_5_b,36900,808604.36711168,8
191,64,32,5,10,YOLOv3,conv7_6_a,13987,311967.21927168,128
192,64,32,5,10,YOLOv3,conv7_6_b,36900,808604.36711168,8
193,64,32,5,10,YOLOv3,conv7_7_a,13987,311967.21927168,128
194,64,32,5,10,YOLOv3,conv7_7_b,36900,808604.36711168,8
195,64,32,5,10,YOLOv3,conv7_8_a,13987,311967.21927168,128
196,64,32,5,10,YOLOv3,conv7_8_b,36900,808604.36711168,8
197,64,32,5,10,YOLOv3,conv8,49026,1005041.40137728,1024
198,32,32,10,10,YOLOv3,conv9_1_a,10119,206782.68420096,16
199,32,64,5,10,YOLOv3,conv9_1_b,47783,802049.2099302401,64
200,32,32,10,10,YOLOv3,conv9_2_a,10119,206782.68420096,16
201,32,64,5,10,YOLOv3,conv9_2_b,47783,802049.2099302401,64
202,32,32,10,10,YOLOv3,conv9_3_a,10119,206782.68420096,16
203,32,64,5,10,YOLOv3,conv9_3_b,47783,802049.2099302401,64
204,32,32,10,10,YOLOv3,conv9_4_a,10119,206782.68420096,16
205,32,64,5,10,YOLOv3,conv9_4_b,47783,802049.2099302401,64
206,32,32,10,10,YOLOv3,conv9_5_a,10119,206782.68420096,16
207,32,64,5,10,YOLOv3,conv9_5_b,47783,802049.2099302401,64
208,32,32,10,10,YOLOv3,conv9_6_a,10119,206782.68420096,16
209,32,64,5,10,YOLOv3,conv9_6_b,47783,802049.2099302401,64
210,32,32,10,10,YOLOv3,conv9_7_a,10119,206782.68420096,16
211,32,64,5,10,YOLOv3,conv9_7_b,47783,802049.2099302401,64
212,32,32,10,10,YOLOv3,conv9_8_a,10119,206782.68420096,16
213,32,64,5,10,YOLOv3,conv9_8_b,47783,802049.2099302401,64
214,64,32,5,10,YOLOv3,conv10,48233,1388014.8710304,16
215,64,32,5,10,YOLOv3,conv11_1_a,8349,251459.06552832,256
216,64,32,5,10,YOLOv3,conv11_1_b,47368,1364967.4284192002,16
217,64,32,5,10,YOLOv3,conv11_2_a,8349,251459.06552832,256
218,64,32,5,10,YOLOv3,conv11_2_b,47368,1364967.4284192002,16
219,64,32,5,10,YOLOv3,conv11_3_a,8349,251459.06552832,256
220,64,32,5,10,YOLOv3,conv11_3_b,47368,1364967.4284192002,16
221,64,32,5,10,YOLOv3,conv11_4_a,8349,251459.06552832,256
222,64,32,5,10,YOLOv3,conv11_4_b,47368,1364967.4284192002,16
223,64,32,5,10,MobileNet-v1,conv1,30900,736583.3435453102,4
224,32,32,10,10,MobileNet-v1,conv2-dw,74880,872497.33096544,32
225,32,32,10,10,MobileNet-v1,conv3,62649,1446113.49047808,14
226,32,32,10,10,MobileNet-v1,conv4-dw,45120,591827.04913728,64
227,64,32,5,10,MobileNet-v1,conv5,31022,730057.41165632,7
228,32,32,10,10,MobileNet-v1,conv6-dw,78720,921575.27312256,128
229,64,32,5,10,MobileNet-v1,conv7,32891,799741.2039526401,14
230,32,32,10,10,MobileNet-v1,conv8-dw,22912,301587.16594816005,128
231,64,32,5,10,MobileNet-v1,conv9,15772,381398.33642688,28
232,32,32,10,10,MobileNet-v1,conv10-dw,40192,473308.4065971201,256
233,64,32,5,10,MobileNet-v1,conv11,16966,432858.85221952,112
234,32,32,10,10,MobileNet-v1,conv12-dw,11776,156925.36672512002,256
235,64,32,5,10,MobileNet-v1,conv13,11982,223703.23361932,4
236,32,32,10,10,MobileNet-v1,conv14-dw,20992,251264.74535424,512
237,64,32,5,10,MobileNet-v1,conv15,14173,303561.26539776,16
238,32,32,10,10,MobileNet-v1,conv16-dw,20992,251264.74535424,512
239,64,32,5,10,MobileNet-v1,conv17,14173,303561.26539776,16
240,32,32,10,10,MobileNet-v1,conv18-dw,20992,251264.74535424,512
241,64,32,5,10,MobileNet-v1,conv19,14173,303561.26539776,16
242,32,32,10,10,MobileNet-v1,conv20-dw,20992,251264.74535424,512
243,64,32,5,10,MobileNet-v1,conv21,14173,303561.26539776,16
244,32,32,10,10,MobileNet-v1,conv22-dw,20992,251264.74535424,512
245,64,32,5,10,MobileNet-v1,conv23,14173,303561.26539776,16
246,32,32,10,10,MobileNet-v1,conv24-dw,9216,125644.55176704,512
247,64,32,5,10,MobileNet-v1,conv25,10133,288250.72950272,32
248,32,32,10,10,MobileNet-v1,conv26-dw,17408,207478.91186688,1024
249,64,32,5,10,MobileNet-v1,conv27,13423,355142.93760925,16
250,64,32,5,10,MobileNet-v1,fc29,949,22442.365843400003,16
251,64,32,5,10,AlexNet,conv1,22632,590134.7528321701,3
252,32,32,10,10,AlexNet,pool1,16054,298752.24885312,9
253,64,32,5,10,AlexNet,conv2,53119,873296.64408,8
254,64,32,5,10,AlexNet,pool2,17130,365960.71865856,32
255,64,32,5,10,AlexNet,conv3,23227,494569.50082944,48
256,64,32,5,10,AlexNet,conv4,32080,681207.69436416,72
257,32,32,10,10,AlexNet,conv5,22129,449802.43144708,12
