,N,M,Number of Threads,Number of Active Cores,Network,Layer,Total Cycles,Energy,Tiling
28,32,32,9,9,GoogleNet,inception_4c_3x3_reduce,5685,104247.030045952,64
29,32,32,9,9,GoogleNet,inception_4c_3x3,12430,258369.961607424,32
30,32,32,9,9,GoogleNet,inception_4c_5x5_reduce,2096,38978.985965616,16
31,32,32,9,9,GoogleNet,inception_4c_5x5,2651,46981.59515208,2
32,32,32,9,9,GoogleNet,inception_4c_pool_proj,3415,63858.387790976005,32
33,32,32,9,9,GoogleNet,inception_4d_1x1,5317,94876.868650208,16
34,32,32,9,9,GoogleNet,inception_4d_3x3_reduce,5766,115071.189777696,16
35,32,32,9,9,GoogleNet,inception_4d_3x3,15417,313123.59348105604,9
36,32,32,9,9,GoogleNet,inception_4d_5x5_reduce,2280,43664.066663488,16
37,32,32,9,9,GoogleNet,inception_4d_5x5,3136,54739.22766944,2
38,32,32,9,9,GoogleNet,inception_4d_pool_proj,3415,63858.387790976005,32
39,32,32,9,9,GoogleNet,inception_4e_1x1,8840,168784.581792816,14
40,32,32,9,9,GoogleNet,inception_4e_3x3_reduce,6253,128574.31080928,85
41,32,32,9,9,GoogleNet,inception_4e_3x3,17764,370952.2617264,50
42,32,32,9,9,GoogleNet,inception_4e_5x5_reduce,2346,44759.880965472,1
43,32,32,9,9,GoogleNet,inception_4e_5x5,5276,104725.83186784,4
44,32,32,9,9,GoogleNet,inception_4e_pool_proj,5246,107846.769573824,68
45,32,32,9,9,GoogleNet,inception_5a_1x1,4433,127121.72358438402,104
46,32,32,9,9,GoogleNet,inception_5a_3x3_reduce,3022,84599.7526672,65
47,32,32,9,9,GoogleNet,inception_5a_3x3,6994,221971.2246576,10
48,32,32,9,9,GoogleNet,inception_5a_5x5_reduce,1374,27903.791444288,26
49,32,32,9,9,GoogleNet,inception_5a_5x5,2119,58036.330816960006,4
50,32,32,9,9,GoogleNet,inception_5a_pool_proj,2552,70425.76236147199,104
51,32,32,9,9,GoogleNet,inception_5b_1x1,6315,183817.68480729603,156
52,32,32,9,9,GoogleNet,inception_5b_3x3_reduce,3493,98773.742972928,156
53,32,32,9,9,GoogleNet,inception_5b_3x3,8304,217721.720578698,6
54,32,32,9,9,GoogleNet,inception_5b_5x5_reduce,1844,35416.081110432,26
55,32,32,9,9,GoogleNet,inception_5b_5x5,2674,79898.52076943999,12
56,32,32,9,9,GoogleNet,inception_5b_pool_proj,2552,70425.76236147199,104
57,32,32,9,9,GoogleNet,fc,10343,224524.331278816,16
58,32,32,9,9,RESNET-50,conv1,67940,1670659.505999946,8
59,32,32,9,9,RESNET-50,conv2_1_a,18629,393879.747949312,2
60,32,32,9,9,RESNET-50,conv2_1_b,22833,604635.236971776,28
61,32,32,9,9,RESNET-50,conv2_1_c,67193,1435528.098399424,14
62,32,32,9,9,RESNET-50,conv2_2_a,26098,700451.088557056,448
63,32,32,9,9,RESNET-50,conv2_2_b,22833,604635.236971776,28
64,32,32,9,9,RESNET-50,conv2_2_c,67193,1435528.098399424,14
65,32,32,9,9,RESNET-50,conv2_3_a,26098,700451.088557056,448
66,32,32,9,9,RESNET-50,conv2_3_b,22833,604635.236971776,28
67,32,32,9,9,RESNET-50,conv2_3_c,67193,1435528.098399424,14
68,32,32,9,9,RESNET-50,conv3_1_a,15052,301869.05941296,1568
69,32,32,9,9,RESNET-50,conv3_1_b,25385,398132.215391232,8
70,32,32,9,9,RESNET-50,conv3_1_c,33606,745891.488352544,28
71,32,32,9,9,RESNET-50,conv3_2_a,19874,497488.303504384,448
72,32,32,9,9,RESNET-50,conv3_2_b,25385,398132.215391232,8
73,32,32,9,9,RESNET-50,conv3_2_c,33606,745891.488352544,28
74,32,32,9,9,RESNET-50,conv3_3_a,19874,497488.303504384,448
75,32,32,9,9,RESNET-50,conv3_3_b,25385,398132.215391232,8
76,32,32,9,9,RESNET-50,conv3_3_c,33606,745891.488352544,28
77,32,32,9,9,RESNET-50,conv3_4_a,19874,497488.303504384,448
78,32,32,9,9,RESNET-50,conv3_4_b,25385,398132.215391232,8
79,32,32,9,9,RESNET-50,conv3_4_c,33606,745891.488352544,28
80,32,32,9,9,RESNET-50,conv4_1_a,8582,184201.660884648,196
81,32,32,9,9,RESNET-50,conv4_1_b,19067,367226.162954344,56
82,32,32,9,9,RESNET-50,conv4_1_c,19086,449517.816108688,2
83,32,32,9,9,RESNET-50,conv4_2_a,13054,246286.467701032,32
84,32,32,9,9,RESNET-50,conv4_2_b,19067,367226.162954344,56
85,32,32,9,9,RESNET-50,conv4_2_c,19086,449517.816108688,2
86,32,32,9,9,RESNET-50,conv4_3_a,13054,246286.467701032,32
87,32,32,9,9,RESNET-50,conv4_3_b,19067,367226.162954344,56
88,32,32,9,9,RESNET-50,conv4_3_c,19086,449517.816108688,2
89,32,32,9,9,RESNET-50,conv4_4_a,13054,246286.467701032,32
90,32,32,9,9,RESNET-50,conv4_4_b,19067,367226.162954344,56
91,32,32,9,9,RESNET-50,conv4_4_c,19086,449517.816108688,2
92,32,32,9,9,RESNET-50,conv4_5_a,13054,246286.467701032,32
93,32,32,9,9,RESNET-50,conv4_5_b,19067,367226.162954344,56
94,32,32,9,9,RESNET-50,conv4_5_c,19086,449517.816108688,2
95,32,32,9,9,RESNET-50,conv4_6_a,13054,246286.467701032,32
96,32,32,9,9,RESNET-50,conv4_6_b,19067,367226.162954344,56
97,32,32,9,9,RESNET-50,conv4_6_c,19086,449517.816108688,2
98,32,32,9,9,RESNET-50,conv5_1_a,10380,206080.911364162,224
99,32,32,9,9,RESNET-50,conv5_1_b,25888,681639.280041762,16
100,32,32,9,9,RESNET-50,conv5_1_c,18674,449409.600480392,64
101,32,32,9,9,RESNET-50,conv5_2_a,13429,346305.212296322,32
102,32,32,9,9,RESNET-50,conv5_2_b,25888,681639.280041762,16
103,32,32,9,9,RESNET-50,conv5_2_c,18674,449409.600480392,64
104,32,32,9,9,RESNET-50,conv5_3_a,13429,346305.212296322,32
105,32,32,9,9,RESNET-50,conv5_3_b,25888,681639.280041762,16
106,32,32,9,9,RESNET-50,conv5_3_c,18674,449409.600480392,64
107,32,32,9,9,Tiny-YOLO,conv0,230618,4864591.480397721,26
108,32,32,9,9,Tiny-YOLO,conv1,128047,2911260.9522696966,14
109,32,32,9,9,Tiny-YOLO,conv2,66002,1556316.359788896,26
110,32,32,9,9,Tiny-YOLO,conv3,32253,837245.283268608,4
111,32,32,9,9,Tiny-YOLO,conv4,26058,558025.921026432,8
112,32,32,9,9,Tiny-YOLO,conv5,32052,481771.5073803539,104
113,32,32,9,9,Tiny-YOLO,conv6,101316,1744805.3927642645,832
114,32,32,9,9,Tiny-YOLO,conv7,198603,2986362.274145256,128
115,32,32,9,9,Tiny-YOLO,conv8,7216,114535.08728425,32
116,32,32,9,9,SSD-ResNet-34,conv1,140109,3235359.94755447,20
117,32,32,9,9,SSD-ResNet-34,conv2_1_a,44073,1175924.48167296,20
118,32,32,9,9,SSD-ResNet-34,conv2_1_b,44073,1175924.48167296,20
119,32,32,9,9,SSD-ResNet-34,conv2_2_a,44073,1175924.48167296,20
120,32,32,9,9,SSD-ResNet-34,conv2_2_b,44073,1175924.48167296,20
121,32,32,9,9,SSD-ResNet-34,conv3_1_a,23592,617907.434230656,4
122,32,32,9,9,SSD-ResNet-34,conv3_1_b,36005,732771.467891712,4
123,32,32,9,9,SSD-ResNet-34,conv3_2_a,36005,732771.467891712,4
124,32,32,9,9,SSD-ResNet-34,conv3_2_b,36005,732771.467891712,4
125,32,32,9,9,SSD-ResNet-34,conv3_3_a,36005,732771.467891712,4
126,32,32,9,9,SSD-ResNet-34,conv3_3_b,36005,732771.467891712,4
127,32,32,9,9,SSD-ResNet-34,conv3_4_a,36005,732771.467891712,4
128,32,32,9,9,SSD-ResNet-34,conv3_4_b,36005,732771.467891712,4
129,32,32,9,9,SSD-ResNet-34,fc6_a,61577,1418055.4413676802,160
130,32,32,9,9,SSD-ResNet-34,fc6_b,62810,1344053.885907456,128
131,32,32,9,9,SSD-ResNet-34,fc7,20948,552800.13624656,80
132,32,32,9,9,SSD-ResNet-34,conv6_1,10515,185920.084202752,64
133,32,32,9,9,SSD-ResNet-34,conv6_2,8556,208064.066897664,32
134,32,32,9,9,SSD-ResNet-34,conv7_1,1518,29624.259586048,16
135,32,32,9,9,SSD-ResNet-34,conv7_2,1243,35392.685855616,32
136,32,32,9,9,SSD-ResNet-34,conv8_1,343,7366.355224064,8
137,32,32,9,9,SSD-ResNet-34,conv8_2,876,25346.354311296,32
138,32,32,9,9,SSD-ResNet-34,conv9_1,147,3638.863677824,8
139,32,32,9,9,SSD-ResNet-34,conv9_2,808,17166.80766897,2
140,32,32,9,9,SSD-MobileNet-v1,conv1,69922,1521267.2323779785,8
141,32,32,9,9,SSD-MobileNet-v1,conv2-dw,169024,1787271.527118816,32
142,32,32,9,9,SSD-MobileNet-v1,conv3,144440,3152646.62988992,80
143,32,32,9,9,SSD-MobileNet-v1,conv4-dw,97408,1156740.633179712,64
144,32,32,9,9,SSD-MobileNet-v1,conv5,70979,1566401.937977984,16
145,32,32,9,9,SSD-MobileNet-v1,conv6-dw,169728,1800902.0238531842,128
146,32,32,9,9,SSD-MobileNet-v1,conv7,76957,1772261.74736,40
147,32,32,9,9,SSD-MobileNet-v1,conv8-dw,52864,628752.0580112641,128
148,32,32,9,9,SSD-MobileNet-v1,conv9,35547,791910.80734208,20
149,32,32,9,9,SSD-MobileNet-v1,conv10-dw,92416,982908.093251328,256
150,32,32,9,9,SSD-MobileNet-v1,conv11,37912,907379.24948416,20
151,32,32,9,9,SSD-MobileNet-v1,conv12-dw,26880,321805.087496448,256
152,32,32,9,9,SSD-MobileNet-v1,conv13,18626,443647.69073104,160
153,32,32,9,9,SSD-MobileNet-v1,conv-fc6,66783,1937713.470231456,64
154,32,32,9,9,SSD-MobileNet-v1,conv-fc7,21310,529239.372894352,64
155,32,32,9,9,SSD-MobileNet-v1,conv14_1,7961,153750.937588072,32
156,32,32,9,9,SSD-MobileNet-v1,conv14_2,13066,322127.47507726605,32
157,32,32,9,9,SSD-MobileNet-v1,conv15_1,1458,32783.107658752,64
158,32,32,9,9,SSD-MobileNet-v1,conv15_2,3216,94805.494642944,16
159,32,32,9,9,SSD-MobileNet-v1,conv16_1,473,12220.011896576,32
160,32,32,9,9,SSD-MobileNet-v1,conv16_2,3216,94805.494642944,16
161,32,32,9,9,SSD-MobileNet-v1,conv17_1,248,6344.703403648,16
162,32,32,9,9,SSD-MobileNet-v1,conv17_2,808,17166.80766897,2
163,32,32,9,9,GNMT,gnmt-en-fc1,86016,1843534.998485056,16
164,32,32,9,9,GNMT,gnmt-en-fc2,171808,3682923.307004032,32
165,32,32,9,9,GNMT,gnmt-en-fc3,336864,7312664.248744064,8
166,32,32,9,9,GNMT,gnmt-en-fc4,336864,7312664.248744064,8
167,32,32,9,9,GNMT,gnmt-en-fc5,336864,7312664.248744064,8
168,32,32,9,9,GNMT,gnmt-en-fc6,336864,7312664.248744064,8
169,32,32,9,9,GNMT,gnmt-en-fc7,336864,7312664.248744064,8
170,32,32,9,9,GNMT,gnmt-en-fc8,336864,7312664.248744064,8
171,32,32,9,9,YOLOv3,conv1,171326,3934413.973559328,16
172,32,32,9,9,YOLOv3,conv2,109666,2682682.594419456,16
173,32,32,9,9,YOLOv3,conv3_1_a,54139,1140662.0347773444,8
174,32,32,9,9,YOLOv3,conv3_1_b,92950,2339612.310048768,8
175,32,32,9,9,YOLOv3,conv4,59336,1563469.5618339838,32
176,32,32,9,9,YOLOv3,conv5_1_a,27770,617839.7065149441,4
177,32,32,9,9,YOLOv3,conv5_1_b,49336,1345250.663212032,8
178,32,32,9,9,YOLOv3,conv5_2_a,27770,617839.7065149441,4
179,32,32,9,9,YOLOv3,conv5_2_b,49336,1345250.663212032,8
180,32,32,9,9,YOLOv3,conv6,40762,1029411.241446912,128
181,32,32,9,9,YOLOv3,conv7_1_a,15430,357503.128435712,64
182,32,32,9,9,YOLOv3,conv7_1_b,39918,903239.931250944,8
183,32,32,9,9,YOLOv3,conv7_2_a,15430,357503.128435712,64
184,32,32,9,9,YOLOv3,conv7_2_b,39918,903239.931250944,8
185,32,32,9,9,YOLOv3,conv7_3_a,15430,357503.128435712,64
186,32,32,9,9,YOLOv3,conv7_3_b,39918,903239.931250944,8
187,32,32,9,9,YOLOv3,conv7_4_a,15430,357503.128435712,64
188,32,32,9,9,YOLOv3,conv7_4_b,39918,903239.931250944,8
189,32,32,9,9,YOLOv3,conv7_5_a,15430,357503.128435712,64
190,32,32,9,9,YOLOv3,conv7_5_b,39918,903239.931250944,8
191,32,32,9,9,YOLOv3,conv7_6_a,15430,357503.128435712,64
192,32,32,9,9,YOLOv3,conv7_6_b,39918,903239.931250944,8
193,32,32,9,9,YOLOv3,conv7_7_a,15430,357503.128435712,64
194,32,32,9,9,YOLOv3,conv7_7_b,39918,903239.931250944,8
195,32,32,9,9,YOLOv3,conv7_8_a,15430,357503.128435712,64
196,32,32,9,9,YOLOv3,conv7_8_b,39918,903239.931250944,8
197,32,32,9,9,YOLOv3,conv8,46255,1080753.029623296,128
198,32,32,9,9,YOLOv3,conv9_1_a,10814,206175.976226816,16
199,32,32,9,9,YOLOv3,conv9_1_b,43852,1031466.5639976962,128
200,32,32,9,9,YOLOv3,conv9_2_a,10814,206175.976226816,16
201,32,32,9,9,YOLOv3,conv9_2_b,43852,1031466.5639976962,128
202,32,32,9,9,YOLOv3,conv9_3_a,10814,206175.976226816,16
203,32,32,9,9,YOLOv3,conv9_3_b,43852,1031466.5639976962,128
204,32,32,9,9,YOLOv3,conv9_4_a,10814,206175.976226816,16
205,32,32,9,9,YOLOv3,conv9_4_b,43852,1031466.5639976962,128
206,32,32,9,9,YOLOv3,conv9_5_a,10814,206175.976226816,16
207,32,32,9,9,YOLOv3,conv9_5_b,43852,1031466.5639976962,128
208,32,32,9,9,YOLOv3,conv9_6_a,10814,206175.976226816,16
209,32,32,9,9,YOLOv3,conv9_6_b,43852,1031466.5639976962,128
210,32,32,9,9,YOLOv3,conv9_7_a,10814,206175.976226816,16
211,32,32,9,9,YOLOv3,conv9_7_b,43852,1031466.5639976962,128
212,32,32,9,9,YOLOv3,conv9_8_a,10814,206175.976226816,16
213,32,32,9,9,YOLOv3,conv9_8_b,43852,1031466.5639976962,128
214,32,32,9,9,YOLOv3,conv10,53643,1508849.477429504,64
215,32,32,9,9,YOLOv3,conv11_1_a,9327,280514.243296256,256
216,32,32,9,9,YOLOv3,conv11_1_b,52682,1455533.6013693442,32
217,32,32,9,9,YOLOv3,conv11_2_a,9327,280514.243296256,256
218,32,32,9,9,YOLOv3,conv11_2_b,52682,1455533.6013693442,32
219,32,32,9,9,YOLOv3,conv11_3_a,9327,280514.243296256,256
220,32,32,9,9,YOLOv3,conv11_3_b,52682,1455533.6013693442,32
221,32,32,9,9,YOLOv3,conv11_4_a,9327,280514.243296256,256
222,32,32,9,9,YOLOv3,conv11_4_b,52682,1455533.6013693442,32
223,32,32,9,9,MobileNet-v1,conv1,34642,734232.9341187781,4
224,32,32,9,9,MobileNet-v1,conv2-dw,83872,887858.4220282561,32
225,32,32,9,9,MobileNet-v1,conv3,70237,1491099.1183285762,8
226,32,32,9,9,MobileNet-v1,conv4-dw,48448,575603.5056328321,64
227,32,32,9,9,MobileNet-v1,conv5,35190,745396.605206144,4
228,32,32,9,9,MobileNet-v1,conv6-dw,84480,897733.7594768641,128
229,32,32,9,9,MobileNet-v1,conv7,37337,817149.9170682881,4
230,32,32,9,9,MobileNet-v1,conv8-dw,27136,323754.132676224,128
231,32,32,9,9,MobileNet-v1,conv9,17588,391765.107797408,28
232,32,32,9,9,MobileNet-v1,conv10-dw,47360,508097.976868608,256
233,32,32,9,9,MobileNet-v1,conv11,18916,452323.403342752,112
234,32,32,9,9,MobileNet-v1,conv12-dw,13824,167428.54518604805,256
235,32,32,9,9,MobileNet-v1,conv13,12929,231108.527064904,8
236,32,32,9,9,MobileNet-v1,conv14-dw,24576,267264.22322841606,512
237,32,32,9,9,MobileNet-v1,conv15,16780,346578.883575808,32
238,32,32,9,9,MobileNet-v1,conv16-dw,24576,267264.22322841606,512
239,32,32,9,9,MobileNet-v1,conv17,16780,346578.883575808,32
240,32,32,9,9,MobileNet-v1,conv18-dw,24576,267264.22322841606,512
241,32,32,9,9,MobileNet-v1,conv19,16780,346578.883575808,32
242,32,32,9,9,MobileNet-v1,conv20-dw,24576,267264.22322841606,512
243,32,32,9,9,MobileNet-v1,conv21,16780,346578.883575808,32
244,32,32,9,9,MobileNet-v1,conv22-dw,24576,267264.22322841606,512
245,32,32,9,9,MobileNet-v1,conv23,16780,346578.883575808,32
246,32,32,9,9,MobileNet-v1,conv24-dw,10752,126518.261101056,512
247,32,32,9,9,MobileNet-v1,conv25,12211,339242.859447296,512
248,32,32,9,9,MobileNet-v1,conv26-dw,19456,207974.610772992,1024
249,32,32,9,9,MobileNet-v1,conv27,14929,374323.722680452,64
250,32,32,9,9,MobileNet-v1,fc29,1150,24354.046956376,32
251,32,32,9,9,AlexNet,conv1,26977,673596.5474883061,3
252,32,32,9,9,AlexNet,pool1,15495,262495.43921836803,9
253,32,32,9,9,AlexNet,conv2,52159,966037.98151968,24
254,32,32,9,9,AlexNet,pool2,16652,354960.09281716205,8
255,32,32,9,9,AlexNet,conv3,29679,623656.1167096319,96
256,32,32,9,9,AlexNet,conv4,41039,865507.378664448,144
257,32,32,9,9,AlexNet,conv5,22576,447732.751589298,12
