N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
32,64,7,14,12.5,0.61,0.61,16,16,GoogleNet,conv1,42351,8960,8960,33391,1452508.597353226,451584,1204224.0,7375872,1053696,308281344,308281344,29503488,3219888,29503488,3219888,308281344,308281344,54750640,51380224,"{'B/b': (1, 1), 'OW/ow': (7, 16), 'OH/oh': (1, 16), 'IC/ic': (1, 3), 'OC/oc': (1, 64)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3_reduce,12456,896,896,11560,375297.859055616,196608,393216.0,458752,458752,25690112,25690112,6422528,3211264,6422528,3211264,25690112,25690112,16121856,12845056,"{'B/b': (1, 1), 'OW/ow': (1, 56), 'OH/oh': (1, 8), 'IC/ic': (1, 64), 'OC/oc': (2, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3,33120,24192,24192,8928,1279394.3768273923,5308416,10616832.0,12386304,12386304,385351680,385351680,173408256,4157440,173408256,4157440,385351680,385351680,44462080,38535168,"{'B/b': (1, 1), 'OW/ow': (1, 56), 'OH/oh': (1, 8), 'IC/ic': (1, 64), 'OC/oc': (6, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_1x1,4275,672,672,3603,121676.164671488,589824,1179648.0,1376256,1376256,12845056,12845056,4816896,2408448,4816896,2408448,12845056,12845056,5816320,3211264,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (3, 64), 'OC/oc': (2, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3_reduce,5932,1008,1008,4924,167180.679923712,884736,1769472.0,2064384,2064384,19267584,19267584,7225344,2408448,7225344,2408448,19267584,19267584,7520256,4816896,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (3, 64), 'OC/oc': (3, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3,12877,6272,6272,6605,276219.18844083196,5308416,10616832.0,12386304,12386304,96337920,96337920,43352064,1935360,43352064,1935360,96337920,96337920,10127360,6422528,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (1, 96), 'OC/oc': (4, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5_reduce,1959,336,336,1623,54187.337372672,147456,294912.0,344064,344064,3211264,3211264,2408448,2408448,2408448,2408448,3211264,3211264,3260416,802816,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (3, 64), 'OC/oc': (1, 16)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5,2331,784,784,1547,57154.50680576001,614400,1228800.0,1433600,1433600,12845056,12845056,5017600,458752,5017600,458752,12845056,12845056,2269184,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (1, 16), 'OC/oc': (1, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_pool_proj,2619,336,336,2283,76171.649419264,294912,589824.0,688128,688128,6422528,6422528,2408448,2408448,2408448,2408448,6422528,6422528,4112384,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (3, 64), 'OC/oc': (1, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,7,14,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_1x1,8409,1792,1792,6617,229395.758133248,1572864,3145728.0,3670016,3670016,32112640,32112640,12845056,3211264,12845056,3211264,32112640,32112640,10158080,6422528,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 4), 'IC/ic': (4, 64), 'OC/oc': (4, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
