,N,M,Number of Threads,Number of Active Cores,Network,Layer,Total Cycles,Energy,Tiling
129,32,32,11,11,SSD-ResNet-34,fc6_a,52742,1787204.0426444798,40
130,32,32,11,11,SSD-ResNet-34,fc6_b,50728,1912042.37200384,640
131,32,32,11,11,SSD-ResNet-34,fc7,17260,563449.9593256,160
132,32,32,11,11,SSD-ResNet-34,conv6_1,8585,185922.271172608,64
133,32,32,11,11,SSD-ResNet-34,conv6_2,5508,188312.10643225603,32
134,32,32,11,11,SSD-ResNet-34,conv7_1,980,24064.335991552,16
135,32,32,11,11,SSD-ResNet-34,conv7_2,1247,43336.498332544,4
136,32,32,11,11,SSD-ResNet-34,conv8_1,303,5853.937818804,4
137,32,32,11,11,SSD-ResNet-34,conv8_2,871,19755.242772056,2
138,32,32,11,11,SSD-ResNet-34,conv9_1,154,3269.398052724,4
139,32,32,11,11,SSD-ResNet-34,conv9_2,650,16823.541132696002,2
140,32,32,11,11,SSD-MobileNet-v1,conv1,57470,1561334.6590855352,5
141,32,32,11,11,SSD-MobileNet-v1,conv2-dw,139648,1777022.851574304,32
142,32,32,11,11,SSD-MobileNet-v1,conv3,116511,3086943.94396416,20
143,32,32,11,11,SSD-MobileNet-v1,conv4-dw,85952,1235104.0382775683,64
144,32,32,11,11,SSD-MobileNet-v1,conv5,58316,1562251.97346816,200
145,32,32,11,11,SSD-MobileNet-v1,conv6-dw,150016,1920311.938646656,128
146,32,32,11,11,SSD-MobileNet-v1,conv7,61713,1755211.03639296,20
147,32,32,11,11,SSD-MobileNet-v1,conv8-dw,43648,630661.0466108161,128
148,32,32,11,11,SSD-MobileNet-v1,conv9,29399,804084.45652992,20
149,32,32,11,11,SSD-MobileNet-v1,conv10-dw,76288,987664.860271872,256
150,32,32,11,11,SSD-MobileNet-v1,conv11,31337,923951.3482598402,10
151,32,32,11,11,SSD-MobileNet-v1,conv12-dw,22528,328927.070650112,256
152,32,32,11,11,SSD-MobileNet-v1,conv13,15353,448862.09118352,40
153,32,32,11,11,SSD-MobileNet-v1,conv-fc6,52457,1718834.132145616,16
154,32,32,11,11,SSD-MobileNet-v1,conv-fc7,16617,525840.940290768,32
155,32,32,11,11,SSD-MobileNet-v1,conv14_1,5340,179341.275999232,64
156,32,32,11,11,SSD-MobileNet-v1,conv14_2,10773,317896.90745559405,8
157,32,32,11,11,SSD-MobileNet-v1,conv15_1,1269,25856.277087432,16
158,32,32,11,11,SSD-MobileNet-v1,conv15_2,2977,73039.41379758401,4
159,32,32,11,11,SSD-MobileNet-v1,conv16_1,443,10264.232578056,8
160,32,32,11,11,SSD-MobileNet-v1,conv16_2,2702,68936.899733824,4
161,32,32,11,11,SSD-MobileNet-v1,conv17_1,196,4495.822773648,8
162,32,32,11,11,SSD-MobileNet-v1,conv17_2,650,16823.541132696002,2
163,32,32,11,11,GNMT,gnmt-en-fc1,71072,1860859.075959104,16
164,32,32,11,11,GNMT,gnmt-en-fc2,141504,3715396.390269568,16
165,32,32,11,11,GNMT,gnmt-en-fc3,277760,7377195.737963136,4
166,32,32,11,11,GNMT,gnmt-en-fc4,277760,7377195.737963136,4
167,32,32,11,11,GNMT,gnmt-en-fc5,277760,7377195.737963136,4
168,32,32,11,11,GNMT,gnmt-en-fc6,277760,7377195.737963136,4
169,32,32,11,11,GNMT,gnmt-en-fc7,277760,7377195.737963136,4
170,32,32,11,11,GNMT,gnmt-en-fc8,277760,7377195.737963136,4
171,32,32,11,11,YOLOv3,conv1,142299,3842438.520560388,16
172,32,32,11,11,YOLOv3,conv2,89039,2527740.1007997445,8
173,32,32,11,11,YOLOv3,conv3_1_a,43687,1302299.5935674882,16
174,32,32,11,11,YOLOv3,conv3_1_b,75733,2304766.9836241924,8
175,32,32,11,11,YOLOv3,conv4,46015,1468547.1503444482,8
176,32,32,11,11,YOLOv3,conv5_1_a,21904,663471.3184604159,16
177,32,32,11,11,YOLOv3,conv5_1_b,39043,1286827.414265856,8
178,32,32,11,11,YOLOv3,conv5_2_a,21904,663471.3184604159,16
179,32,32,11,11,YOLOv3,conv5_2_b,39043,1286827.414265856,8
180,32,32,11,11,YOLOv3,conv6,35351,965261.733737216,8
181,32,32,11,11,YOLOv3,conv7_1_a,14323,318119.137992704,32
182,32,32,11,11,YOLOv3,conv7_1_b,32090,883508.7867868161,8
183,32,32,11,11,YOLOv3,conv7_2_a,14323,318119.137992704,32
184,32,32,11,11,YOLOv3,conv7_2_b,32090,883508.7867868161,8
185,32,32,11,11,YOLOv3,conv7_3_a,14323,318119.137992704,32
186,32,32,11,11,YOLOv3,conv7_3_b,32090,883508.7867868161,8
187,32,32,11,11,YOLOv3,conv7_4_a,14323,318119.137992704,32
188,32,32,11,11,YOLOv3,conv7_4_b,32090,883508.7867868161,8
189,32,32,11,11,YOLOv3,conv7_5_a,14323,318119.137992704,32
190,32,32,11,11,YOLOv3,conv7_5_b,32090,883508.7867868161,8
191,32,32,11,11,YOLOv3,conv7_6_a,14323,318119.137992704,32
192,32,32,11,11,YOLOv3,conv7_6_b,32090,883508.7867868161,8
193,32,32,11,11,YOLOv3,conv7_7_a,14323,318119.137992704,32
194,32,32,11,11,YOLOv3,conv7_7_b,32090,883508.7867868161,8
195,32,32,11,11,YOLOv3,conv7_8_a,14323,318119.137992704,32
196,32,32,11,11,YOLOv3,conv7_8_b,32090,883508.7867868161,8
197,32,32,11,11,YOLOv3,conv8,46716,1123194.010002944,2048
198,32,32,11,11,YOLOv3,conv9_1_a,9655,210544.980393984,16
199,32,32,11,11,YOLOv3,conv9_1_b,46716,1123194.010002944,2048
200,32,32,11,11,YOLOv3,conv9_2_a,9655,210544.980393984,16
201,32,32,11,11,YOLOv3,conv9_2_b,46716,1123194.010002944,2048
202,32,32,11,11,YOLOv3,conv9_3_a,9655,210544.980393984,16
203,32,32,11,11,YOLOv3,conv9_3_b,46716,1123194.010002944,2048
204,32,32,11,11,YOLOv3,conv9_4_a,9655,210544.980393984,16
205,32,32,11,11,YOLOv3,conv9_4_b,46716,1123194.010002944,2048
206,32,32,11,11,YOLOv3,conv9_5_a,9655,210544.980393984,16
207,32,32,11,11,YOLOv3,conv9_5_b,46716,1123194.010002944,2048
208,32,32,11,11,YOLOv3,conv9_6_a,9655,210544.980393984,16
209,32,32,11,11,YOLOv3,conv9_6_b,46716,1123194.010002944,2048
210,32,32,11,11,YOLOv3,conv9_7_a,9655,210544.980393984,16
211,32,32,11,11,YOLOv3,conv9_7_b,46716,1123194.010002944,2048
212,32,32,11,11,YOLOv3,conv9_8_a,9655,210544.980393984,16
213,32,32,11,11,YOLOv3,conv9_8_b,46716,1123194.010002944,2048
214,32,32,11,11,YOLOv3,conv10,44222,1469593.949701376,16
215,32,32,11,11,YOLOv3,conv11_1_a,7923,301644.39430758404,512
216,32,32,11,11,YOLOv3,conv11_1_b,43436,1444380.5895887364,16
217,32,32,11,11,YOLOv3,conv11_2_a,7923,301644.39430758404,512
218,32,32,11,11,YOLOv3,conv11_2_b,43436,1444380.5895887364,16
219,32,32,11,11,YOLOv3,conv11_3_a,7923,301644.39430758404,512
220,32,32,11,11,YOLOv3,conv11_3_b,43436,1444380.5895887364,16
221,32,32,11,11,YOLOv3,conv11_4_a,7923,301644.39430758404,512
222,32,32,11,11,YOLOv3,conv11_4_b,43436,1444380.5895887364,16
223,32,32,11,11,MobileNet-v1,conv1,28186,765822.474863421,7
224,32,32,11,11,MobileNet-v1,conv2-dw,71904,917145.821228064,32
225,32,32,11,11,MobileNet-v1,conv3,57100,1512885.589268736,56
226,32,32,11,11,MobileNet-v1,conv4-dw,45376,653116.270026688,64
227,32,32,11,11,MobileNet-v1,conv5,28611,766237.502961408,14
228,32,32,11,11,MobileNet-v1,conv6-dw,79232,1017945.832386176,128
229,32,32,11,11,MobileNet-v1,conv7,30311,861941.792418816,28
230,32,32,11,11,MobileNet-v1,conv8-dw,23168,335938.08069465606,128
231,32,32,11,11,MobileNet-v1,conv9,14546,398157.382341888,112
232,32,32,11,11,MobileNet-v1,conv10-dw,40704,529023.643560192,256
233,32,32,11,11,MobileNet-v1,conv11,15637,460289.6989923841,56
234,32,32,11,11,MobileNet-v1,conv12-dw,16128,231327.41122227203,256
235,32,32,11,11,MobileNet-v1,conv13,11207,234310.394770536,8
236,32,32,11,11,MobileNet-v1,conv14-dw,28160,369714.63012198405,512
237,32,32,11,11,MobileNet-v1,conv15,15062,304479.84665207204,16
238,32,32,11,11,MobileNet-v1,conv16-dw,28160,369714.63012198405,512
239,32,32,11,11,MobileNet-v1,conv17,15062,304479.84665207204,16
240,32,32,11,11,MobileNet-v1,conv18-dw,28160,369714.63012198405,512
241,32,32,11,11,MobileNet-v1,conv19,15062,304479.84665207204,16
242,32,32,11,11,MobileNet-v1,conv20-dw,28160,369714.63012198405,512
243,32,32,11,11,MobileNet-v1,conv21,15062,304479.84665207204,16
244,32,32,11,11,MobileNet-v1,conv22-dw,28160,369714.63012198405,512
245,32,32,11,11,MobileNet-v1,conv23,15062,304479.84665207204,16
246,32,32,11,11,MobileNet-v1,conv24-dw,8704,126793.063355904,512
247,32,32,11,11,MobileNet-v1,conv25,9707,340427.85085542407,256
248,32,32,11,11,MobileNet-v1,conv26-dw,15360,212279.374568448,1024
249,32,32,11,11,MobileNet-v1,conv27,12306,373714.856983188,4
250,32,32,11,11,MobileNet-v1,fc29,964,24851.03059126,32
251,32,32,11,11,AlexNet,conv1,20807,630284.862360054,3
252,32,32,11,11,AlexNet,pool1,15651,319641.499382592,9
253,32,32,11,11,AlexNet,conv2,52524,1144005.67522656,24
254,32,32,11,11,AlexNet,pool2,20054,389629.381419024,52
255,32,32,11,11,AlexNet,conv3,29619,531227.13029837,104
256,32,32,11,11,AlexNet,conv4,41580,1363019.877783552,3744
257,32,32,11,11,AlexNet,conv5,21830,459613.965513552,12
