N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,conv1,47610,20160,20160,27450,1571070.267885942,451584,1354752.0,1956864,1956864,322043904,322043904,123282432,3286608,123282432,3286608,322043904,322043904,57111120,53673984,"{'B/b': (1, 1), 'OW/ow': (1, 112), 'OH/oh': (1, 9), 'IC/ic': (1, 3), 'OC/oc': (4, 16)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3_reduce,14421,7168,7168,7253,482637.3518208,11010048,92160.0,266240,66560,44728320,44728320,47710208,47710208,47710208,47710208,44728320,44728320,18646016,14909440,"{'B/b': (1, 1), 'OW/ow': (4, 16), 'OH/oh': (1, 56), 'IC/ic': (2, 32), 'OC/oc': (1, 5)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3,41527,30240,30240,11287,1620333.7713287682,5308416,15925248.0,23003136,23003136,849838080,849838080,201277440,5404672,201277440,5404672,849838080,849838080,51902464,44728320,"{'B/b': (1, 1), 'OW/ow': (1, 56), 'OH/oh': (1, 5), 'IC/ic': (1, 64), 'OC/oc': (6, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_1x1,6380,1008,1008,5372,172810.597404672,589824,1769472.0,2555904,2555904,31309824,31309824,6709248,3354624,6709248,3354624,31309824,31309824,8024064,4472832,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (2, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3_reduce,8848,1512,1512,7336,237858.42766924802,884736,2654208.0,3833856,3833856,46964736,46964736,10063872,3354624,10063872,3354624,46964736,46964736,10358784,6709248,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (3, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3,18239,9072,9072,9167,416550.938026368,5308416,15925248.0,23003136,23003136,250478592,250478592,60383232,2995200,60383232,2995200,250478592,250478592,13710336,8945664,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (1, 96), 'OC/oc': (4, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5_reduce,2929,504,504,2425,76343.590493568,147456,442368.0,638976,638976,7827456,7827456,3354624,3354624,3354624,3354624,7827456,7827456,4521984,1118208,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (1, 16)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5,3424,1092,1092,2332,84116.54027776001,614400,1843200.0,2662400,2662400,31309824,31309824,6988800,745472,6988800,745472,31309824,31309824,3186688,2236416,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (1, 16), 'OC/oc': (1, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_pool_proj,3911,504,504,3407,107762.767140096,294912,884736.0,1277952,1277952,15654912,15654912,3354624,3354624,3354624,3354624,15654912,15654912,5689344,2236416,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (1, 32)}","('B/b', 'OW/ow', 'OH/oh', 'IC/ic', 'OC/oc')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,13,13,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_1x1,12133,6272,6272,5861,272150.37812384,9633792,737280.0,14909440,532480,58705920,58705920,41746432,41746432,41746432,41746432,58705920,58705920,10266624,6522880,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (28, 1), 'IC/ic': (2, 128), 'OC/oc': (1, 10)}","('B/b', 'OW/ow', 'IC/ic', 'OH/oh', 'OC/oc')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
