N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3,25288,21168,21168,4120,412464.105115648,3538944,0.0,14155776,14155776,183042048,183042048,86704128,2097152,86704128,2097152,183042048,183042048,15269888,9633792,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 128), 'OC/oc': (6, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5_reduce,5362,784,784,4578,85435.872894976,0,196608.0,131072,131072,3211264,3211264,3211264,3211264,3211264,3211264,3211264,3211264,4947968,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (1, 256), 'OC/oc': (1, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5,11709,9408,9408,2301,184349.83411200004,0,1843200.0,17203200,1228800,24084480,24084480,30105600,1376256,30105600,1376256,24084480,24084480,7421952,4816896,"{'B/b': (1, 1), 'OW/ow': (14, 2), 'OH/oh': (1, 28), 'IC/ic': (1, 32), 'OC/oc': (1, 96)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_pool_proj,6912,1568,1568,5344,130300.30342758402,0,393216.0,1835008,262144,9633792,9633792,3211264,3211264,3211264,3211264,9633792,9633792,6684672,3211264,"{'B/b': (1, 1), 'OW/ow': (7, 4), 'OH/oh': (1, 28), 'IC/ic': (1, 256), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_1x1,5447,2352,2352,3095,107542.71724416001,0,2211840.0,10321920,1474560,12042240,12042240,4515840,1505280,4515840,1505280,12042240,12042240,5388288,2408448,"{'B/b': (1, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (1, 192)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3_reduce,4424,1176,1176,3248,63084.645327360005,0,1105920.0,737280,737280,3612672,3612672,4515840,1505280,4515840,1505280,3612672,3612672,3446784,1204224,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (3, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3,9384,4802,4802,4582,140444.30077875202,3096576,0.0,12386304,12386304,42147840,42147840,18966528,497664,18966528,497664,42147840,42147840,6404096,2809856,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 96), 'OC/oc': (7, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5_reduce,1811,392,392,1419,26935.05011776,0,184320.0,122880,122880,602112,602112,1505280,1505280,1505280,1505280,602112,602112,1828864,200704,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (1, 16)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
64.0,64.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5,1813,686,686,1127,23036.322034560002,307200,0.0,614400,614400,4816896,4816896,1254400,101376,1254400,101376,4816896,4816896,1010688,602112,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 7), 'IC/ic': (1, 16), 'OC/oc': (1, 48)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,1048576.0,524288.0,524288.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_pool_proj,3301,784,784,2517,48462.78216576,0,737280.0,491520,491520,4014080,4014080,1505280,1505280,1505280,1505280,4014080,4014080,2799616,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_1x1,5401,2240,2240,3161,106499.74313984001,0,1966080.0,18350080,1310720,6881280,6881280,9175040,1835008,9175040,1835008,6881280,6881280,5439488,2293760,"{'B/b': (1, 1), 'OW/ow': (7, 2), 'OH/oh': (2, 8), 'IC/ic': (1, 512), 'OC/oc': (1, 160)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3_reduce,5294,1568,1568,3726,73047.933608832,0,1376256.0,917504,917504,7024640,7024640,3211264,1605632,3211264,1605632,7024640,7024640,3928064,1404928,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (1, 112)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3,10180,5488,5488,4692,151621.13461286403,3612672,0.0,14450688,14450688,47767552,47767552,22127616,580608,22127616,580608,47767552,47767552,7003136,2809856,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 112), 'OC/oc': (7, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5_reduce,2072,392,392,1680,31795.482528064,0,294912.0,196608,196608,903168,903168,1605632,1605632,1605632,1605632,903168,903168,2103296,301056,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (2, 256), 'OC/oc': (1, 24)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5,2618,980,980,1638,33256.072394560004,0,921600.0,614400,614400,4816896,4816896,1881600,124416,1881600,124416,4816896,4816896,1541632,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 24), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_pool_proj,3393,784,784,2609,50196.570253824,0,786432.0,524288,524288,4014080,4014080,1605632,1605632,1605632,1605632,4014080,4014080,2932736,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_1x1,5665,1568,1568,4097,80051.20304844799,0,1572864.0,1048576,1048576,8028160,8028160,3211264,1605632,3211264,1605632,8028160,8028160,4259840,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (2, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3_reduce,5665,1568,1568,4097,80051.20304844799,0,1572864.0,1048576,1048576,8028160,8028160,3211264,1605632,3211264,1605632,8028160,8028160,4259840,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (2, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3,12366,7056,7056,5310,176804.448069632,4718592,0.0,9437184,9437184,32112640,32112640,28901376,589824,28901376,589824,32112640,32112640,8519680,3211264,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 7), 'IC/ic': (1, 128), 'OC/oc': (8, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,1048576.0,524288.0,524288.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5_reduce,2072,392,392,1680,31795.482528064,0,294912.0,196608,196608,903168,903168,1605632,1605632,1605632,1605632,903168,903168,2103296,301056,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (2, 256), 'OC/oc': (1, 24)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5,2618,980,980,1638,33256.072394560004,0,921600.0,614400,614400,4816896,4816896,1881600,124416,1881600,124416,4816896,4816896,1541632,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 24), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_pool_proj,3393,784,784,2609,50196.570253824,0,786432.0,524288,524288,4014080,4014080,1605632,1605632,1605632,1605632,4014080,4014080,2932736,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_1x1,5294,1568,1568,3726,73047.933608832,0,1376256.0,917504,917504,7024640,7024640,3211264,1605632,3211264,1605632,7024640,7024640,3928064,1404928,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (1, 112)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3_reduce,5401,2240,2240,3161,106499.74313984001,0,1966080.0,18350080,1310720,6881280,6881280,9175040,1835008,9175040,1835008,6881280,6881280,5439488,2293760,"{'B/b': (1, 1), 'OW/ow': (7, 2), 'OH/oh': (2, 8), 'IC/ic': (2, 256), 'OC/oc': (5, 32)}","('OW/ow', 'OC/oc', 'OH/oh', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3,14641,12672,12672,1969,258765.292588032,5971968,0.0,47775744,11943936,56623104,56623104,47775744,1105920,47775744,1105920,56623104,56623104,11796480,4718592,"{'B/b': (1, 1), 'OW/ow': (2, 8), 'OH/oh': (2, 4), 'IC/ic': (1, 144), 'OC/oc': (9, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,1048576.0,524288.0,524288.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5_reduce,2258,392,392,1866,35254.279205632,0,393216.0,262144,262144,1204224,1204224,1605632,1605632,1605632,1605632,1204224,1204224,2269184,401408,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (2, 256), 'OC/oc': (1, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5,3182,1372,1372,1810,37778.696526080006,0,1228800.0,819200,819200,6422528,6422528,2508800,165888,2508800,165888,6422528,6422528,1787904,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 32), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_pool_proj,3393,784,784,2609,50196.570253824,0,786432.0,524288,524288,4014080,4014080,1605632,1605632,1605632,1605632,4014080,4014080,2932736,802816,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (1, 64)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_1x1,9359,3528,3528,5831,146793.769486976,2162688,0.0,8650752,8650752,32112640,32112640,13246464,1655808,13246464,1655808,32112640,32112640,7029760,3211264,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 528), 'OC/oc': (8, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3_reduce,7109,2205,2205,4904,99612.71455616,1351680,0.0,5406720,5406720,20070400,20070400,8279040,1655808,8279040,1655808,20070400,20070400,5014528,2007040,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 528), 'OC/oc': (5, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3,15240,13440,13440,1800,273982.8186752,7372800,0.0,29491200,14745600,59637760,59637760,51609600,921600,51609600,921600,59637760,59637760,12881920,4587520,"{'B/b': (1, 1), 'OW/ow': (2, 8), 'OH/oh': (1, 7), 'IC/ic': (1, 160), 'OC/oc': (10, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,1048576.0,524288.0,524288.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5_reduce,2348,441,441,1907,36704.641315072,270336,0.0,1081344,1081344,4014080,4014080,1655808,1655808,1655808,1655808,4014080,4014080,2327552,401408,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 528), 'OC/oc': (1, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
64.0,128.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5,6052,2548,2548,3504,74641.08508287999,0,2457600.0,1638400,1638400,22478848,22478848,2508800,165888,2508800,165888,22478848,22478848,3409920,1605632,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 32), 'OC/oc': (1, 128)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,1048576.0,524288.0,0.0,0.0,1
64.0,128.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_pool_proj,5814,2352,2352,3462,102105.08725964799,0,2359296.0,22020096,1572864,20873216,20873216,2408448,2408448,2408448,2408448,20873216,20873216,5586944,1605632,"{'B/b': (1, 1), 'OW/ow': (14, 1), 'OH/oh': (1, 14), 'IC/ic': (3, 256), 'OC/oc': (1, 128)}","('OC/oc', 'OW/ow', 'OH/oh', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,1048576.0,524288.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_1x1,4441,1664,1664,2777,90758.421274624,3407872,0.0,13631488,13631488,14680064,14680064,6815744,851968,6815744,851968,14680064,14680064,5308416,1048576,"{'B/b': (1, 1), 'OW/ow': (1, 4), 'OH/oh': (1, 4), 'IC/ic': (13, 64), 'OC/oc': (8, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3_reduce,2999,1040,1040,1959,60771.64370944,2129920,0.0,8519680,8519680,9175040,9175040,4259840,851968,4259840,851968,9175040,9175040,3637248,655360,"{'B/b': (1, 1), 'OW/ow': (1, 4), 'OH/oh': (1, 4), 'IC/ic': (13, 64), 'OC/oc': (5, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,524288.0,262144.0,262144.0,0.0,0.0,1
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3,6944,3360,3360,3584,142558.8189632,7372800,0.0,14745600,14745600,14909440,14909440,12902400,276480,12902400,276480,14909440,14909440,8796160,1146880,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 4), 'IC/ic': (1, 160), 'OC/oc': (10, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",of,Weight Stationary,2864,1048576.0,524288.0,524288.0,0.0,0.0,1
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_5x5_reduce,1091,196,196,895,17146.371424192002,0,638976.0,425984,425984,501760,501760,652288,652288,652288,652288,501760,501760,1178624,100352,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 832), 'OC/oc': (1, 32)}","('IC/ic', 'B/b', 'OC/oc', 'OW/ow', 'OH/oh')",oc,Weight Stationary,2864,2097152.0,524288.0,1048576.0,0.0,0.0,1
