N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3_reduce,359167,100352,100352,258815,6745679.997173761,0,786432.0,1644167168,524288,616562688,616562688,205520896,102760448,205520896,102760448,616562688,616562688,308805632,205520896,"{'B/b': (8, 4), 'OW/ow': (28, 1), 'OH/oh': (14, 2), 'IC/ic': (2, 128), 'OC/oc': (1, 128)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3,679208,677376,677376,1832,14172575.250382848,3538944,0.0,3170893824,14155776,5857345536,5857345536,2774532096,352321536,2774532096,352321536,5857345536,5857345536,664141824,308281344,"{'B/b': (32, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 14), 'IC/ic': (2, 64), 'OC/oc': (3, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",of,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5_reduce,143613,25088,25088,118525,2643209.207087104,0,196608.0,25690112,131072,102760448,102760448,102760448,102760448,102760448,102760448,102760448,102760448,154271744,51380224,"{'B/b': (4, 8), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (1, 256), 'OC/oc': (1, 32)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5,301963,301056,301056,907,6267293.918515201,0,1843200.0,7707033600,1228800,770703360,770703360,963379200,115605504,963379200,115605504,770703360,770703360,270974976,154140672,"{'B/b': (32, 1), 'OW/ow': (14, 2), 'OH/oh': (14, 2), 'IC/ic': (4, 8), 'OC/oc': (1, 96)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_pool_proj,215464,50176,50176,165288,4006825.161785344,0,393216.0,411041792,262144,308281344,308281344,102760448,102760448,102760448,102760448,308281344,308281344,205783040,102760448,"{'B/b': (32, 1), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (2, 128), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_1x1,142308,75264,75264,67044,2745005.34337536,0,2211840.0,289013760,1474560,385351680,385351680,144506880,48168960,144506880,48168960,385351680,385351680,126713856,77070336,"{'B/b': (4, 8), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (1, 480), 'OC/oc': (3, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OH/oh', 'OC/oc')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3_reduce,87973,75264,75264,12709,1749595.3063219201,0,1105920.0,72253440,737280,115605504,115605504,289013760,48168960,289013760,48168960,115605504,115605504,87441408,38535168,"{'B/b': (2, 16), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (1, 480), 'OC/oc': (6, 16)}","('OW/ow', 'IC/ic', 'B/b', 'OH/oh', 'OC/oc')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3,177675,175616,175616,2059,3673533.46792448,57802752,4313088.0,9017229312,2875392,1252392960,1252392960,693633024,231211008,693633024,231211008,1252392960,1252392960,144171008,83492864,"{'B/b': (32, 1), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (1, 96), 'OC/oc': (1, 52)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5_reduce,42694,12544,12544,30150,797625.8084403201,0,184320.0,12042240,122880,19267584,19267584,48168960,48168960,48168960,48168960,19267584,19267584,54714368,6422528,"{'B/b': (1, 32), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (1, 480), 'OC/oc': (1, 16)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
64.0,64.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5,32412,21952,21952,10460,639492.4293427201,307200,0.0,68812800,614400,154140672,154140672,40140800,7569408,40140800,7569408,154140672,154140672,27144192,19267584,"{'B/b': (16, 2), 'OW/ow': (7, 2), 'OH/oh': (1, 7), 'IC/ic': (1, 16), 'OC/oc': (1, 48)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",of,Weight Stationary,2864,1048576.0,65536.0,65536.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_pool_proj,69862,25088,25088,44774,1318444.03744768,0,737280.0,55050240,491520,128450560,128450560,48168960,48168960,48168960,48168960,128450560,128450560,74350592,25690112,"{'B/b': (16, 2), 'OW/ow': (7, 2), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_1x1,126496,62720,62720,63776,2422073.6342016,0,1966080.0,128450560,1310720,192675840,192675840,256901120,51380224,256901120,51380224,192675840,192675840,116916224,64225280,"{'B/b': (2, 16), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (1, 512), 'OC/oc': (5, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OH/oh', 'OC/oc')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3_reduce,99312,50176,50176,49136,1908837.8149478403,0,1376256.0,179830784,917504,224788480,224788480,102760448,51380224,102760448,51380224,224788480,224788480,97255424,44957696,"{'B/b': (4, 8), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 112)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3,203283,200704,200704,2579,4125922.0297379843,67436544,5419008.0,11329339392,3612672,1528561664,1528561664,809238528,269746176,809238528,269746176,1528561664,1528561664,160964608,89915392,"{'B/b': (32, 1), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (1, 112), 'OC/oc': (1, 56)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5_reduce,49474,12544,12544,36930,920155.5755520001,0,294912.0,9633792,196608,28901376,28901376,51380224,51380224,51380224,51380224,28901376,28901376,61210624,9633792,"{'B/b': (1, 32), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (2, 256), 'OC/oc': (1, 24)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5,42798,31360,31360,11438,847373.3685555201,0,921600.0,137625600,614400,154140672,154140672,60211200,9289728,60211200,9289728,154140672,154140672,35594240,25690112,"{'B/b': (32, 1), 'OW/ow': (1, 14), 'OH/oh': (7, 2), 'IC/ic': (1, 24), 'OC/oc': (1, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OH/oh', 'OC/oc')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_pool_proj,72127,25088,25088,47039,1361085.012492288,0,786432.0,102760448,524288,128450560,128450560,51380224,51380224,51380224,51380224,128450560,128450560,77594624,25690112,"{'B/b': (4, 8), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_1x1,108373,50176,50176,58197,2081320.425324544,0,1572864.0,411041792,1048576,256901120,256901120,102760448,51380224,102760448,51380224,256901120,256901120,103809024,51380224,"{'B/b': (4, 8), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 128)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3_reduce,108373,50176,50176,58197,2081320.425324544,0,1572864.0,411041792,1048576,256901120,256901120,102760448,51380224,102760448,51380224,256901120,256901120,103809024,51380224,"{'B/b': (4, 8), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 128)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3,227678,225792,225792,1886,4575506.294243328,4718592,0.0,4227858432,9437184,1027604480,1027604480,924844032,99090432,924844032,99090432,1027604480,1027604480,206569472,102760448,"{'B/b': (32, 1), 'OW/ow': (14, 1), 'OH/oh': (1, 7), 'IC/ic': (1, 128), 'OC/oc': (2, 128)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",of,Weight Stationary,2864,1048576.0,65536.0,65536.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5_reduce,49474,12544,12544,36930,920155.5755520001,0,294912.0,9633792,196608,28901376,28901376,51380224,51380224,51380224,51380224,28901376,28901376,61210624,9633792,"{'B/b': (1, 32), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (2, 256), 'OC/oc': (1, 24)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5,42798,31360,31360,11438,847373.3685555201,0,921600.0,137625600,614400,154140672,154140672,60211200,9289728,60211200,9289728,154140672,154140672,35594240,25690112,"{'B/b': (32, 1), 'OW/ow': (1, 14), 'OH/oh': (7, 2), 'IC/ic': (1, 24), 'OC/oc': (1, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OH/oh', 'OC/oc')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_pool_proj,72127,25088,25088,47039,1361085.012492288,0,786432.0,102760448,524288,128450560,128450560,51380224,51380224,51380224,51380224,128450560,128450560,77594624,25690112,"{'B/b': (4, 8), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_1x1,99312,50176,50176,49136,1908837.8149478403,0,1376256.0,179830784,917504,224788480,224788480,102760448,51380224,102760448,51380224,224788480,224788480,97255424,44957696,"{'B/b': (4, 8), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 112)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3_reduce,117435,62720,62720,54715,2269440.1512775677,0,1769472.0,462422016,1179648,173408256,173408256,256901120,51380224,256901120,51380224,173408256,173408256,110362624,57802752,"{'B/b': (8, 4), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (2, 256), 'OC/oc': (1, 144)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3,346164,344960,344960,1204,6579951.0648832,6635520,0.0,2972712960,13271040,1541406720,1541406720,1300561920,185794560,1300561920,185794560,1541406720,1541406720,320880640,128450560,"{'B/b': (32, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 7), 'IC/ic': (1, 144), 'OC/oc': (5, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",of,Weight Stationary,2864,1048576.0,65536.0,65536.0,0.0,0.0,32
256.0,32.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5_reduce,54004,12544,12544,41460,1002585.9557376001,0,393216.0,25690112,262144,38535168,38535168,51380224,51380224,51380224,51380224,38535168,38535168,64487424,12845056,"{'B/b': (1, 32), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (2, 256), 'OC/oc': (1, 32)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5,45103,43904,43904,1199,919823.69140736,0,1228800.0,183500800,819200,205520896,205520896,80281600,12386304,80281600,12386304,205520896,205520896,38895616,25690112,"{'B/b': (32, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 14), 'IC/ic': (1, 32), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
128.0,64.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_pool_proj,72127,25088,25088,47039,1361085.012492288,0,786432.0,102760448,524288,128450560,128450560,51380224,51380224,51380224,51380224,128450560,128450560,77594624,25690112,"{'B/b': (4, 8), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (4, 128), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,65536.0,131072.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_1x1,182032,112896,112896,69136,3856075.938004992,52985856,3244032.0,6782189568,2162688,1027604480,1027604480,423886848,211943424,423886848,211943424,1027604480,1027604480,157908992,102760448,"{'B/b': (32, 1), 'OW/ow': (14, 1), 'OH/oh': (7, 2), 'IC/ic': (1, 528), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3_reduce,127646,70560,70560,57086,2523444.77804544,1351680,0.0,1059717120,5406720,642252800,642252800,264929280,52985856,264929280,52985856,642252800,642252800,118562816,64225280,"{'B/b': (4, 8), 'OW/ow': (7, 1), 'OH/oh': (7, 1), 'IC/ic': (1, 528), 'OC/oc': (1, 160)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",of,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3,377640,376320,376320,1320,6937420.5370368,7372800,0.0,3303014400,14745600,1669857280,1669857280,1445068800,206438400,1445068800,206438400,1669857280,1669857280,342261760,128450560,"{'B/b': (32, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 7), 'IC/ic': (1, 160), 'OC/oc': (5, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",of,Weight Stationary,2864,1048576.0,65536.0,65536.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5_reduce,55131,14112,14112,41019,1039053.0354094082,270336,0.0,211943424,1081344,128450560,128450560,52985856,52985856,52985856,52985856,128450560,128450560,66101248,12845056,"{'B/b': (4, 8), 'OW/ow': (7, 1), 'OH/oh': (7, 1), 'IC/ic': (1, 528), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OH/oh', 'OC/oc')",of,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
64.0,128.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5,83040,81536,81536,1504,1691509.32361216,0,2457600.0,367001600,1638400,719323136,719323136,80281600,12386304,80281600,12386304,719323136,719323136,65404928,51380224,"{'B/b': (32, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 14), 'IC/ic': (1, 32), 'OC/oc': (1, 128)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,131072.0,65536.0,0.0,0.0,32
64.0,128.0,1,8,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_pool_proj,109518,56448,56448,53070,2126118.6542960643,0,1622016.0,242221056,1081344,513802240,513802240,52985856,52985856,52985856,52985856,513802240,513802240,105447424,51380224,"{'B/b': (32, 1), 'OW/ow': (7, 2), 'OH/oh': (1, 14), 'IC/ic': (1, 528), 'OC/oc': (1, 128)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,2097152.0,131072.0,65536.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_1x1,52837,40768,40768,12069,1096603.8194176,20873216,5111808.0,381681664,3407872,359661568,359661568,166985728,83492864,166985728,83492864,359661568,359661568,49971200,25690112,"{'B/b': (16, 2), 'OW/ow': (7, 1), 'OH/oh': (1, 7), 'IC/ic': (13, 64), 'OC/oc': (1, 64)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
64.0,32.0,4,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3_reduce,42422,40768,40768,1654,831511.605137408,20873216,3194880.0,477102080,2129920,224788480,224788480,166985728,83492864,166985728,83492864,224788480,224788480,39059456,16056320,"{'B/b': (32, 1), 'OW/ow': (7, 1), 'OH/oh': (1, 7), 'IC/ic': (13, 64), 'OC/oc': (1, 40)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,524288.0,32768.0,32768.0,0.0,0.0,32
128.0,32.0,2,8,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3,99274,94080,94080,5194,1998583.3368576001,36126720,11059200.0,11560550400,7372800,417464320,417464320,361267200,72253440,361267200,72253440,417464320,417464320,75612160,32112640,"{'B/b': (32, 1), 'OW/ow': (7, 1), 'OH/oh': (7, 1), 'IC/ic': (1, 160), 'OC/oc': (1, 160)}","('OC/oc', 'OH/oh', 'OW/ow', 'B/b', 'IC/ic')",oc,Weight Stationary,2864,1048576.0,65536.0,65536.0,0.0,0.0,32
